n_components,reconstruction_error,alpha,l1_ratio,topics,time
4,137.12064145306496,10,0.25,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.6675708399998257
4,137.12064145306496,10,0.5,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.6967148620024091
4,137.12064145306496,10,0.75,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.7006248589896131
4,137.12064145306496,10,1.0,"['key', 'government', 'encryption', 'clipper', 'chip', 'keys', 'escrow', 'law', 'people', 'use', 'security', 'com', 'algorithm', 'phone', 'nsa', 'public', 'enforcement', 'secure', 'privacy', 'des', 'fbi', 'encrypted', 'private', 'data', 'technology', 'crypto', 'gun', 'secret', 'number', 'information', 'israel', 'clinton', 'netcom', 'court', 'agencies', 'access', 'wiretap', 'rights', 'police', 'using', 'chips', 'communications', 'batf', 'phones', 'administration', 'used', 'warrant', 'legal', 'serial', 'federal', 'protect', 'program', 'proposal', 'state', 'bit', 'president', 'guns', 'scheme', 'israeli', 'citizens', 'criminals', 'pgp', 'sternlight', 'file', 'eff', 'code', 'illegal', 'session', 'rsa', 'drug', 'device', 'cryptography', 'tap', 'crime', 'classified', 'bits', 's1', 'agents', 'message', 'right', 'weapons', 'trust', 'order', 'agency', 'control', 'laws', 'amendment', 'house', 'available', 'koresh', 'david', 'general', 'nist', 'feds', 'armenian', 'voice', 'congress', 'denning', 's2', 'conversations']",18.64522391500941
5,135.60831213036926,0,0.0,"['drive', 'scsi', 'ide', 'controller', 'disk', 'drives', 'hard', 'card', 'bus', 'mac', 'floppy', 'hd', 'pc', 'meg', 'isa', 'mb', 'ram', 'cd', 'monitor', 'apple', 'motherboard', 'new', 'board', 'speed', 'computer', 'power', 'bios', 'cable', 'sale', 'problem', 'external', '25', 'disks', 'software', 'data', 'bit', 'internal', '00', 'rom', 'video', '16', 'boot', 'seagate', 'port', 'tape', 'price', 'offer', 'shipping', 'use', 'need', 'work', 'cards', 'problems', 'devices', 'cache', 'cpu', 'memory', 'dma', 'mhz', 'pin', 'used', '486', 'machine', '50', 'ibm', '20', 'adaptec', 'simms', 'vlb', '10', 'switch', 'faster', 'buy', 'bought', 'local', 'model', 'interface', 'quantum', 'eisa', 'brand', 'serial', 'like', 'performance', 'original', 'works', 'modem', 'supply', 'chip', 'just', 'slave', 'transfer', 'fast', 'adapter', '40', 'device', 'thanks', 'sec', 'connector', 'old', 'does']",2.4320959059987217
5,135.60831213036926,0,0.25,"['drive', 'scsi', 'ide', 'controller', 'disk', 'drives', 'hard', 'card', 'bus', 'mac', 'floppy', 'hd', 'pc', 'meg', 'isa', 'mb', 'ram', 'cd', 'monitor', 'apple', 'motherboard', 'new', 'board', 'speed', 'computer', 'power', 'bios', 'cable', 'sale', 'problem', 'external', '25', 'disks', 'software', 'data', 'bit', 'internal', '00', 'rom', 'video', '16', 'boot', 'seagate', 'port', 'tape', 'price', 'offer', 'shipping', 'use', 'need', 'work', 'cards', 'problems', 'devices', 'cache', 'cpu', 'memory', 'dma', 'mhz', 'pin', 'used', '486', 'machine', '50', 'ibm', '20', 'adaptec', 'simms', 'vlb', '10', 'switch', 'faster', 'buy', 'bought', 'local', 'model', 'interface', 'quantum', 'eisa', 'brand', 'serial', 'like', 'performance', 'original', 'works', 'modem', 'supply', 'chip', 'just', 'slave', 'transfer', 'fast', 'adapter', '40', 'device', 'thanks', 'sec', 'connector', 'old', 'does']",2.5315569609956583
5,135.60831213036926,0,0.5,"['drive', 'scsi', 'ide', 'controller', 'disk', 'drives', 'hard', 'card', 'bus', 'mac', 'floppy', 'hd', 'pc', 'meg', 'isa', 'mb', 'ram', 'cd', 'monitor', 'apple', 'motherboard', 'new', 'board', 'speed', 'computer', 'power', 'bios', 'cable', 'sale', 'problem', 'external', '25', 'disks', 'software', 'data', 'bit', 'internal', '00', 'rom', 'video', '16', 'boot', 'seagate', 'port', 'tape', 'price', 'offer', 'shipping', 'use', 'need', 'work', 'cards', 'problems', 'devices', 'cache', 'cpu', 'memory', 'dma', 'mhz', 'pin', 'used', '486', 'machine', '50', 'ibm', '20', 'adaptec', 'simms', 'vlb', '10', 'switch', 'faster', 'buy', 'bought', 'local', 'model', 'interface', 'quantum', 'eisa', 'brand', 'serial', 'like', 'performance', 'original', 'works', 'modem', 'supply', 'chip', 'just', 'slave', 'transfer', 'fast', 'adapter', '40', 'device', 'thanks', 'sec', 'connector', 'old', 'does']",2.68794635499944
5,135.60831213036926,0,0.75,"['drive', 'scsi', 'ide', 'controller', 'disk', 'drives', 'hard', 'card', 'bus', 'mac', 'floppy', 'hd', 'pc', 'meg', 'isa', 'mb', 'ram', 'cd', 'monitor', 'apple', 'motherboard', 'new', 'board', 'speed', 'computer', 'power', 'bios', 'cable', 'sale', 'problem', 'external', '25', 'disks', 'software', 'data', 'bit', 'internal', '00', 'rom', 'video', '16', 'boot', 'seagate', 'port', 'tape', 'price', 'offer', 'shipping', 'use', 'need', 'work', 'cards', 'problems', 'devices', 'cache', 'cpu', 'memory', 'dma', 'mhz', 'pin', 'used', '486', 'machine', '50', 'ibm', '20', 'adaptec', 'simms', 'vlb', '10', 'switch', 'faster', 'buy', 'bought', 'local', 'model', 'interface', 'quantum', 'eisa', 'brand', 'serial', 'like', 'performance', 'original', 'works', 'modem', 'supply', 'chip', 'just', 'slave', 'transfer', 'fast', 'adapter', '40', 'device', 'thanks', 'sec', 'connector', 'old', 'does']",4.179191128001548
5,135.60831213036926,0,1.0,"['drive', 'scsi', 'ide', 'controller', 'disk', 'drives', 'hard', 'card', 'bus', 'mac', 'floppy', 'hd', 'pc', 'meg', 'isa', 'mb', 'ram', 'cd', 'monitor', 'apple', 'motherboard', 'new', 'board', 'speed', 'computer', 'power', 'bios', 'cable', 'sale', 'problem', 'external', '25', 'disks', 'software', 'data', 'bit', 'internal', '00', 'rom', 'video', '16', 'boot', 'seagate', 'port', 'tape', 'price', 'offer', 'shipping', 'use', 'need', 'work', 'cards', 'problems', 'devices', 'cache', 'cpu', 'memory', 'dma', 'mhz', 'pin', 'used', '486', 'machine', '50', 'ibm', '20', 'adaptec', 'simms', 'vlb', '10', 'switch', 'faster', 'buy', 'bought', 'local', 'model', 'interface', 'quantum', 'eisa', 'brand', 'serial', 'like', 'performance', 'original', 'works', 'modem', 'supply', 'chip', 'just', 'slave', 'transfer', 'fast', 'adapter', '40', 'device', 'thanks', 'sec', 'connector', 'old', 'does']",2.9528458870045142
5,137.12064145306496,1,0.0,"['edu', 'writes', 'article', 'know', 'don', 'com', 'just', 'use', 've', 'people', 'think', 'does', 'make', 'time', 'good', 'need', 'thanks', 'like', 'say', 'right', 'god', 'going', 'come', 'year', 'way', 'far', 'll', 'software', 'says', 'information', 'sure', 'info', 'point', 'program', 'doesn', 'lot', 'said', 'want', 'place', 'hi', 'read', 'possible', 'problem', 'mail', 'look', 'thought', 'ca', 'probably', 'getting', 'person', 'looking', 'better', 'really', 'try', 'kind', 'using', 'set', 'different', 'help', 'believe', 'great', 'true', 'dos', 'did', 'things', 'run', 'able', 'let', 'little', 'end', 'question', 'got', 'actually', 'day', 'reason', 'new', 'government', 'jesus', 'life', 'law', 'best', 'power', 'nasa', 'didn', 'christians', 'church', 'matter', 'mike', 'christian', 'word', 'choice', 'effect', 'small', 'university', 'consider', 'having', 'unix', 'sense', 'went', 'human']",1.0052573029970517
5,137.12064145306496,1,0.25,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",1.0508631020056782
5,137.12064145306496,1,0.5,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",1.0644845640053973
5,137.12064145306496,1,0.75,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",1.037368855002569
5,137.12064145306496,1,1.0,"['drive', 'scsi', 'ide', 'controller', 'drives', 'hard', 'disk', 'bus', 'chip', 'floppy', 'card', 'car', 'hd', 'power', 'mac', 'isa', 'meg', 'mb', 'cable', 'cd', 'motherboard', 'speed', 'apple', 'new', 'external', 'seagate', 'government', 'bios', 'devices', 'key', 'sale', 'clipper', 'board', 'internal', '25', 'monitor', 'ram', 'rom', 'price', 'offer', 'tape', 'shipping', 'buy', 'boot', 'bit', 'dma', 'computer', 'encryption', 'serial', 'data', 'pin', 'adaptec', 'quantum', 'bought', 'disks', 'cpu', 'sell', '16', 'cache', 'law', 'god', 'mhz', 'slave', 'port', '50', '00', 'supply', 'phone', 'cost', 'brand', 'model', 'device', 'escrow', '20', 'mfm', 'switch', 'used', 'cards', 'jumpers', 'sec', 'simms', 'vlb', 'local', 'transfer', 'keys', '40', '10', 'faster', 'adapter', 'condition', 'connector', 'old', 'eisa', 'digital', 'order', 'people', 'rate', 'low', 'esdi', 'gun']",27.367226495000068
5,137.12064145306496,5,0.0,"['drive', 'scsi', 'ide', 'disk', 'hard', 'controller', 'drives', 'card', 'just', 'new', 'people', 'meg', 'bus', 'problem', 'mac', 'data', 'used', 'work', 'hd', 'computer', 'time', 'need', 'chip', 'pc', 'think', 'bit', 'mb', 'floppy', 'seagate', 'want', 'make', '00', 'adaptec', 'isa', 'ram', 'cache', 'right', '16', 'car', 'number', 'cd', 'key', 'power', 'tape', 'got', 'access', 'board', 'll', 'price', 'monitor', 'sure', 'sec', '10', 'installed', '25', 'model', 'speed', 'working', 'old', 'did', 'device', 'buy', 'government', 'serial', 'bad', '50', 'bios', 'simms', 'local', 'cost', 'switch', 'digital', 'machine', 'bought', 'sell', 'keys', 'believe', 'second', 'going', 'disks', 'best', 'better', 'clipper', 'box', 'phone', 'faster', 'god', 'year', 'boot', 'high', 'standard', 'interested', 'encryption', 'video', 'motherboard', 'works', 'heard', 'say', '20', 'controllers']",1.2252517760061892
5,137.12064145306496,5,0.25,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.8537527449952904
5,137.12064145306496,5,0.5,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.7952398240013281
5,137.12064145306496,5,0.75,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.8321567930106539
5,137.12064145306496,5,1.0,"['drive', 'scsi', 'ide', 'controller', 'drives', 'hard', 'disk', 'bus', 'chip', 'floppy', 'card', 'car', 'hd', 'power', 'mac', 'isa', 'meg', 'mb', 'cable', 'cd', 'motherboard', 'speed', 'apple', 'new', 'external', 'seagate', 'government', 'bios', 'devices', 'key', 'sale', 'clipper', 'board', 'internal', '25', 'monitor', 'ram', 'rom', 'price', 'offer', 'tape', 'shipping', 'buy', 'boot', 'bit', 'dma', 'computer', 'encryption', 'serial', 'data', 'pin', 'adaptec', 'quantum', 'bought', 'disks', 'cpu', 'sell', '16', 'cache', 'law', 'god', 'mhz', 'slave', 'port', '50', '00', 'supply', 'phone', 'cost', 'brand', 'model', 'device', 'escrow', '20', 'mfm', 'switch', 'used', 'cards', 'jumpers', 'sec', 'simms', 'vlb', 'local', 'transfer', 'keys', '40', '10', 'faster', 'adapter', 'condition', 'connector', 'old', 'eisa', 'digital', 'order', 'people', 'rate', 'low', 'esdi', 'gun']",24.629708264008514
5,137.12064145306496,10,0.0,"['drive', 'scsi', 'drives', 'disk', 'hard', 'ide', 'just', 'controller', 'problem', 'new', 'people', 'card', 'work', 'want', 'think', 'time', 'meg', 'chip', 'need', 'hd', 'make', 'used', 'right', 'switch', 'computer', 'bit', 'pc', 'power', 'boot', 'floppy', 'mac', 'data', 'best', 'sell', '50', 'mb', 'cable', 'cd', 'god', 'monitor', 'disks', 'going', 'bus', 'car', 'pin', 'got', 'question', 'box', 'board', 'adapter', 'government', 'did', 'better', 'say', 'speed', '00', '10', 'seagate', 'port', '16', 'serial', 'number', 'price', 'bought', 'working', 'machine', 'ram', 'interested', 'second', 'installed', 'isa', 'year', 'fdisk', '20', 'said', '15', 'video', 'access', 'device', 'buy', 'tape', 'key', 'cache', 'digital', 'model', 'simms', '25', 'local', 'pretty', 'kind', 'order', 'cards', 'case', 'state', 'possible', 'true', 'modem', 'probably', 'believe', 'having']",0.8082746799918823
5,137.12064145306496,10,0.25,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",1.8695680829987396
5,137.12064145306496,10,0.5,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.8619340089935577
5,137.12064145306496,10,0.75,"['ÿhooked', 'countryside', 'countryclub', 'country', 'countries', 'countless', 'countires', 'counting', 'counties', 'countess', 'counterweighting', 'counterweight', 'counterterrorism', 'counterstroke', 'countersteers', 'countersteering', 'countersteered', 'countrymen', 'counts', 'counselors', 'county', 'coupond', 'coupon', 'couplings', 'coupling', 'couples', 'couplers', 'coupler', 'coupled', 'couple', 'coupld', 'coupes', 'coupe', 'coup', 'couonty', 'couold', 'countersteer', 'countersigned', 'counters', 'counterproposal', 'counterblockade', 'counterbalanced', 'counterbalance', 'counterassault', 'counterargument', 'counteracts', 'counteracting', 'counteract', 'counter_clockwise', 'counter', 'countenance', 'counted', 'countdown', 'countach', 'countable', 'counterclaim', 'counterclockwise', 'countercyclic', 'counterflame', 'counterproductive', 'counterpoint', 'counterparts', 'counterpart', 'countermeasure', 'countering', 'counterfeits', 'countered', 'counterfeiters', 'counterfeited', 'counterfeit', 'counterfactual', 'counterexamples', 'counterexample', 'coupons', 'coupound', 'coups', 'cousin', 'covalent', 'cov', 'couurse', 'coutry', 'coutnry', 'couties', 'coutesy', 'coutcome', 'cout', 'coustomers', 'coustomer', 'coustom', 'coustic', 'cousins', 'cousinetc', 'covalt', 'covcenant', 'covdy', 'coverage', 'covering', 'covereth', 'covered', 'coverare']",0.9406022909970488
